,YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,ORIGIN_AIRPORT,DESTINATION_AIRPORT,DEPARTURE_DELAY,DISTANCE,ARRIVAL_DELAY,CANCELLED
19389,2015,5,11,1,DL,ATL,DEN,-5.0,1199,-14.0,0
19390,2015,5,11,1,EV,GSP,DTW,4.0,508,-5.0,0
19391,2015,5,11,1,DL,ATL,PBI,-1.0,545,-3.0,0
19392,2015,5,11,1,UA,LAS,SFO,113.0,414,101.0,0
19393,2015,5,11,1,DL,SLC,ATL,0.0,1590,-17.0,0
19394,2015,5,11,1,US,CLT,MCO,-7.0,468,-12.0,0
19395,2015,5,11,1,OO,LAX,OKC,52.0,1187,39.0,0
19396,2015,5,11,1,WN,SAN,LAS,3.0,258,-4.0,0
19397,2015,5,11,1,DL,ATL,BHM,-5.0,134,-10.0,0
19398,2015,5,11,1,US,PHL,BOS,-6.0,280,-5.0,0
19399,2015,5,11,1,OO,PDX,BUR,100.0,817,108.0,0
19400,2015,5,11,1,WN,STL,BNA,-4.0,272,-5.0,0
19401,2015,5,11,1,EV,ATL,HPN,-5.0,780,-2.0,0
19402,2015,5,11,1,AA,DFW,LGA,-1.0,1389,-25.0,0
19403,2015,5,11,1,OO,FWA,ORD,-13.0,157,-27.0,0
19404,2015,5,11,1,B6,CHS,DCA,-10.0,444,-10.0,0
19405,2015,5,11,1,NK,ORD,BOS,86.0,867,137.0,0
19406,2015,5,11,1,WN,BWI,SDF,-4.0,495,-15.0,0
19407,2015,5,11,1,WN,STL,LAX,-3.0,1592,-4.0,0
19408,2015,5,11,1,OO,PHX,YUM,-5.0,160,-3.0,0
19409,2015,5,11,1,US,ORD,CLT,-3.0,599,-3.0,0
19410,2015,5,11,1,EV,BTR,DFW,180.0,383,169.0,0
19411,2015,5,11,1,B6,PHL,BOS,-11.0,280,18.0,0
19412,2015,5,11,1,NK,OAK,LAS,1.0,407,5.0,0
19413,2015,5,11,1,DL,MCO,ATL,-2.0,404,-22.0,0
19414,2015,5,11,1,EV,DEN,DIK,-9.0,488,-12.0,0
19415,2015,5,11,1,DL,IND,ATL,-5.0,432,-16.0,0
19416,2015,5,11,1,B6,SJU,STX,-7.0,94,-15.0,0
19417,2015,5,11,1,WN,BNA,CLE,3.0,448,-1.0,0
19418,2015,5,11,1,AA,DFW,ABQ,10.0,569,9.0,0
19419,2015,5,11,1,DL,ATL,FNT,-2.0,645,-8.0,0
19420,2015,5,11,1,WN,HOU,MDW,-2.0,937,-22.0,0
19421,2015,5,11,1,HA,HNL,KOA,-9.0,163,-2.0,0
19422,2015,5,11,1,AA,ORD,BOS,46.0,867,58.0,0
19423,2015,5,11,1,DL,DTW,MSN,-6.0,311,-14.0,0
19424,2015,5,11,1,WN,ATL,TPA,0.0,406,0.0,0
19425,2015,5,11,1,EV,DTW,MDT,-6.0,371,-17.0,0
19426,2015,5,11,1,AS,LAX,SEA,-3.0,954,-12.0,0
19427,2015,5,11,1,DL,ATL,OMA,-2.0,821,-18.0,0
19428,2015,5,11,1,DL,MSY,MSP,25.0,1039,35.0,0
19429,2015,5,11,1,WN,BWI,RSW,-3.0,919,-12.0,0
19430,2015,5,11,1,WN,SFO,SAN,6.0,447,-2.0,0
19431,2015,5,11,1,AS,SEA,SJC,14.0,697,9.0,0
19432,2015,5,11,1,WN,SAN,SMF,0.0,480,-9.0,0
19433,2015,5,11,1,DL,JFK,MSP,0.0,1029,-16.0,0
19434,2015,5,11,1,US,DCA,LGA,103.0,214,126.0,0
19435,2015,5,11,1,MQ,PIA,DFW,-5.0,672,-4.0,0
19436,2015,5,11,1,OO,SFO,EUG,82.0,451,87.0,0
19437,2015,5,11,1,EV,ORD,MSN,5.0,108,14.0,0
19438,2015,5,11,1,DL,EWR,ATL,-7.0,746,-33.0,0
19439,2015,5,11,1,UA,LGA,ORD,127.0,733,117.0,0
19440,2015,5,11,1,F9,STL,MCO,-5.0,882,-11.0,0
19441,2015,5,11,1,MQ,EVV,ORD,4.0,272,6.0,0
19442,2015,5,11,1,UA,LAX,IAD,149.0,2288,108.0,0
19443,2015,5,11,1,UA,IAD,RDU,-3.0,224,2.0,0
19444,2015,5,11,1,WN,BWI,MDW,0.0,611,-11.0,0
19445,2015,5,11,1,DL,IAH,ATL,66.0,689,61.0,0
19446,2015,5,11,1,AS,SEA,ORD,8.0,1721,1.0,0
19447,2015,5,11,1,WN,DAL,AUS,6.0,189,14.0,0
19448,2015,5,11,1,DL,PVD,ATL,1.0,903,-18.0,0
19449,2015,5,11,1,VX,DCA,DAL,61.0,1184,109.0,0
19450,2015,5,11,1,OO,SAN,LAX,28.0,109,21.0,0
19451,2015,5,11,1,US,PHX,IND,-6.0,1488,-21.0,0
19452,2015,5,11,1,B6,TPA,LGA,123.0,1010,135.0,0
19453,2015,5,11,1,US,PHX,CMH,-7.0,1670,-32.0,0
19454,2015,5,11,1,DL,ATL,SAT,28.0,874,24.0,0
19455,2015,5,11,1,OO,SMF,SEA,-7.0,605,-9.0,0
19456,2015,5,11,1,F9,DFW,DEN,29.0,641,22.0,0
19457,2015,5,11,1,EV,IAH,GPT,84.0,376,86.0,0
19458,2015,5,11,1,WN,PHX,MDW,71.0,1444,57.0,0
19459,2015,5,11,1,UA,PBI,EWR,21.0,1023,8.0,0
19460,2015,5,11,1,UA,JFK,LAX,15.0,2475,21.0,0
19461,2015,5,11,1,EV,DEN,DIK,-6.0,488,-9.0,0
19462,2015,5,11,1,EV,DTW,BTV,-4.0,537,-23.0,0
19463,2015,5,11,1,OO,SFO,SNA,-1.0,372,2.0,0
19464,2015,5,11,1,WN,ATL,SAT,20.0,874,6.0,0
19465,2015,5,11,1,UA,ORD,DCA,-3.0,612,-14.0,0
19466,2015,5,11,1,OO,ORD,COS,-1.0,911,5.0,0
19467,2015,5,11,1,WN,SNA,SJC,-4.0,342,0.0,0
19468,2015,5,11,1,UA,ORD,MSP,10.0,334,-5.0,0
19469,2015,5,11,1,AS,PDX,SFO,-3.0,550,-14.0,0
19470,2015,5,11,1,UA,IAH,LAX,41.0,1379,29.0,0
19471,2015,5,11,1,DL,MSP,BZN,20.0,874,15.0,0
19472,2015,5,11,1,OO,PHX,DRO,-1.0,351,0.0,0
19473,2015,5,11,1,OO,LAX,SAN,25.0,109,23.0,0
19474,2015,5,11,1,DL,LIH,LAX,18.0,2615,4.0,0
19475,2015,5,11,1,US,CLT,ATL,15.0,226,50.0,0
19476,2015,5,11,1,F9,LGA,DEN,20.0,1620,10.0,0
19477,2015,5,11,1,UA,SFO,BWI,23.0,2457,3.0,0
19478,2015,5,11,1,B6,SJC,JFK,-10.0,2569,-45.0,0
19479,2015,5,11,1,AA,LAX,ORD,2.0,1744,-8.0,0
19480,2015,5,12,2,DL,STL,SLC,-8.0,1156,-12.0,0
19481,2015,5,12,2,DL,TUL,ATL,-1.0,674,0.0,0
19482,2015,5,12,2,WN,ABQ,DAL,-4.0,580,5.0,0
19483,2015,5,12,2,EV,SDF,EWR,-11.0,642,-21.0,0
19484,2015,5,12,2,NK,DFW,OAK,-5.0,1457,-9.0,0
19485,2015,5,12,2,HA,HNL,ITO,-6.0,216,-7.0,0
19486,2015,5,12,2,DL,TUS,ATL,-2.0,1541,-8.0,0
19487,2015,5,12,2,WN,IND,ATL,-3.0,432,-10.0,0
19488,2015,5,12,2,OO,AUS,IAH,-4.0,140,-6.0,0
19489,2015,5,12,2,WN,PDX,SJC,0.0,569,-1.0,0
19490,2015,5,12,2,US,LAX,PHX,-7.0,370,4.0,0
19491,2015,5,12,2,UA,OKC,DEN,-3.0,495,-10.0,0
19492,2015,5,12,2,B6,JFK,SFO,-4.0,2586,4.0,0
19493,2015,5,12,2,US,RIC,CLT,-7.0,257,-22.0,0
19494,2015,5,12,2,EV,CVG,ORD,-5.0,265,-5.0,0
19495,2015,5,12,2,VX,SEA,LAX,-7.0,954,-10.0,0
19496,2015,5,12,2,NK,DTW,BOS,-2.0,632,-10.0,0
19497,2015,5,12,2,EV,CLT,EWR,-2.0,529,-10.0,0
19498,2015,5,12,2,AA,DFW,RSW,-7.0,1017,-11.0,0
19499,2015,5,12,2,WN,CMH,LAS,0.0,1771,-4.0,0
19500,2015,5,12,2,WN,TPA,RDU,-5.0,587,-5.0,0
19501,2015,5,12,2,B6,MCO,SJU,-7.0,1189,-6.0,0
19502,2015,5,12,2,DL,DTW,ATL,-3.0,594,-10.0,0
19503,2015,5,12,2,B6,BOS,ORD,-8.0,867,20.0,0
19504,2015,5,12,2,AS,PDX,SFO,-4.0,550,1.0,0
19505,2015,5,12,2,EV,MKE,IAH,-9.0,984,-6.0,0
19506,2015,5,12,2,EV,IAH,JAX,-3.0,817,7.0,0
19507,2015,5,12,2,WN,BNA,DAL,-3.0,623,-13.0,0
19508,2015,5,12,2,UA,SAN,DEN,-4.0,853,-14.0,0
19509,2015,5,12,2,DL,JAX,ATL,0.0,270,-5.0,0
19510,2015,5,12,2,AA,DFW,ORD,-7.0,802,-27.0,0
19511,2015,5,12,2,DL,DTW,LAX,-2.0,1979,20.0,0
19512,2015,5,12,2,US,PHX,MSP,-2.0,1276,-9.0,0
19513,2015,5,12,2,US,PHX,DTW,0.0,1671,-21.0,0
19514,2015,5,12,2,WN,PHL,MCO,-5.0,861,-27.0,0
19515,2015,5,12,2,WN,HOU,SAN,2.0,1313,6.0,0
19516,2015,5,12,2,WN,OAK,BOI,-5.0,512,-11.0,0
19517,2015,5,12,2,DL,LAX,ATL,6.0,1947,-18.0,0
19518,2015,5,12,2,OO,CVG,ORD,-1.0,265,-4.0,0
19519,2015,5,12,2,UA,SAT,IAH,-9.0,191,-13.0,0
19520,2015,5,12,2,US,PHL,MSP,1.0,980,1.0,0
19521,2015,5,12,2,EV,LGA,SAV,-6.0,722,-37.0,0
19522,2015,5,12,2,DL,ATL,SJU,23.0,1547,15.0,0
19523,2015,5,12,2,F9,LGA,ATL,17.0,762,51.0,0
19524,2015,5,12,2,HA,HNL,ITO,86.0,216,88.0,0
19525,2015,5,12,2,WN,FLL,SJU,-7.0,1046,-13.0,0
19526,2015,5,12,2,AS,SAN,SEA,-8.0,1050,-10.0,0
19527,2015,5,12,2,US,LAX,PHX,12.0,370,10.0,0
19528,2015,5,12,2,OO,DEN,TUL,-8.0,541,-2.0,0
19529,2015,5,12,2,WN,HOU,SEA,-2.0,1894,-19.0,0
19530,2015,5,12,2,AA,ORD,LAX,-4.0,1744,-5.0,0
19531,2015,5,12,2,AA,LAX,DFW,-4.0,1235,-10.0,0
19532,2015,5,12,2,WN,HOU,ATL,-4.0,696,-17.0,0
19533,2015,5,12,2,DL,FLL,ATL,-3.0,581,-7.0,0
19534,2015,5,12,2,DL,ATL,SEA,0.0,2182,-15.0,0
19535,2015,5,12,2,OO,DEN,LAR,-2.0,113,0.0,0
19536,2015,5,12,2,AA,DFW,LAX,7.0,1235,3.0,0
19537,2015,5,12,2,DL,LGA,MIA,5.0,1096,-23.0,0
19538,2015,5,12,2,WN,SAN,SFO,-6.0,447,-9.0,0
19539,2015,5,12,2,EV,CHS,IAH,-3.0,925,6.0,0
19540,2015,5,12,2,WN,PHX,SJC,0.0,621,0.0,0
19541,2015,5,12,2,WN,DEN,SNA,-3.0,846,-9.0,0
19542,2015,5,12,2,US,IAH,CLT,-4.0,912,-6.0,0
19543,2015,5,12,2,DL,ATL,GPT,-2.0,352,-11.0,0
19544,2015,5,12,2,B6,TPA,HPN,-5.0,1032,-15.0,0
19545,2015,5,12,2,WN,BWI,MKE,-5.0,641,-3.0,0
19546,2015,5,12,2,MQ,DFW,CID,83.0,685,63.0,0
19547,2015,5,12,2,UA,KOA,LAX,-9.0,2504,-46.0,0
19548,2015,5,12,2,MQ,JFK,RDU,114.0,427,114.0,0
19549,2015,5,12,2,US,LAX,PHX,-7.0,370,-11.0,0
19550,2015,5,12,2,MQ,BWI,JFK,-4.0,184,4.0,0
19551,2015,5,12,2,EV,CRP,DFW,-3.0,354,5.0,0
19552,2015,5,12,2,EV,IAH,SAV,-3.0,851,-6.0,0
19553,2015,5,12,2,DL,JFK,ATL,42.0,760,22.0,0
19554,2015,5,12,2,EV,TUS,IAH,0.0,936,7.0,0
19555,2015,5,12,2,AS,LIH,SEA,-21.0,2701,-1.0,0
19556,2015,5,12,2,WN,MDW,LGA,0.0,725,-12.0,0
19557,2015,5,12,2,DL,MCO,ATL,0.0,404,-15.0,0
19558,2015,5,12,2,US,CLT,MIA,-4.0,650,-6.0,0
19559,2015,5,12,2,B6,JFK,LGB,15.0,2465,17.0,0
19560,2015,5,12,2,US,PHL,MSP,4.0,980,9.0,0
19561,2015,5,12,2,EV,CRP,DFW,34.0,354,18.0,0
19562,2015,5,12,2,UA,SAT,ORD,-1.0,1041,-19.0,0
19563,2015,5,12,2,AA,LGA,MIA,77.0,1096,68.0,0
19564,2015,5,12,2,AA,MIA,EWR,-4.0,1085,-3.0,0
19565,2015,5,12,2,WN,BUR,LAS,2.0,223,53.0,0
19566,2015,5,12,2,DL,RIC,ATL,-6.0,481,-7.0,0
19567,2015,5,12,2,WN,BWI,FLL,-7.0,925,-21.0,0
19568,2015,5,12,2,OO,SFO,BUR,-8.0,326,-3.0,0
19569,2015,5,12,2,AA,MIA,TPA,-3.0,204,-1.0,0
19570,2015,5,12,2,HA,OGG,KOA,-9.0,84,-10.0,0
19571,2015,5,12,2,MQ,JFK,BNA,96.0,765,89.0,0
19572,2015,5,12,2,US,DCA,MSY,-3.0,969,-7.0,0
19573,2015,5,12,2,DL,SFO,MSP,-9.0,1589,-29.0,0
19574,2015,5,12,2,WN,MSY,STL,-6.0,604,-24.0,0
19575,2015,5,12,2,WN,AMA,LAS,-4.0,758,-9.0,0
19576,2015,5,12,2,DL,MSP,BWI,-4.0,936,-28.0,0
19577,2015,5,12,2,EV,DTW,PIA,-4.0,346,-13.0,0
19578,2015,5,12,2,AA,PHL,MIA,-7.0,1013,-4.0,0
19579,2015,5,12,2,US,PHL,LAS,3.0,2176,-2.0,0
19580,2015,5,12,2,WN,PDX,DEN,-1.0,991,-3.0,0
19581,2015,5,12,2,OO,PIA,ORD,-4.0,130,-6.0,0
19582,2015,5,12,2,DL,BOS,ATL,44.0,946,51.0,0
19583,2015,5,12,2,DL,JFK,SEA,33.0,2422,7.0,0
19584,2015,5,12,2,US,RIC,CLT,-3.0,257,3.0,0
19585,2015,5,12,2,NK,LAX,IAH,21.0,1379,22.0,0
19586,2015,5,12,2,AA,MCO,MIA,7.0,192,32.0,0
19587,2015,5,12,2,WN,DTW,BWI,-2.0,409,-23.0,0
19588,2015,5,12,2,EV,ORD,TUL,-2.0,585,-1.0,0
19589,2015,5,12,2,DL,ATL,GSO,-2.0,306,-10.0,0
19590,2015,5,12,2,F9,DEN,SAN,-5.0,853,10.0,0
19591,2015,5,12,2,OO,CMH,DEN,-7.0,1154,-2.0,0
19592,2015,5,12,2,EV,TYS,IAH,-2.0,771,,0
19593,2015,5,12,2,OO,SJC,LAX,17.0,308,13.0,0
19594,2015,5,12,2,WN,PVD,MDW,-1.0,842,7.0,0
19595,2015,5,12,2,EV,AVP,DTW,-4.0,399,6.0,0
19596,2015,5,12,2,WN,MAF,LAS,0.0,795,-15.0,0
19597,2015,5,12,2,US,MSP,CLT,-5.0,930,-22.0,0
19598,2015,5,12,2,OO,ORD,ATL,3.0,606,-5.0,0
19599,2015,5,12,2,UA,ORD,DTW,-1.0,235,-16.0,0
19600,2015,5,12,2,EV,CRP,DFW,-11.0,354,-28.0,0
19601,2015,5,12,2,US,MSP,PHX,-4.0,1276,-2.0,0
19602,2015,5,12,2,AS,SAT,SEA,1.0,1774,-13.0,0
19603,2015,5,12,2,VX,LGA,DAL,5.0,1381,-4.0,0
19604,2015,5,12,2,WN,TPA,DEN,158.0,1506,146.0,0
19605,2015,5,12,2,DL,ATL,OMA,-5.0,821,-12.0,0
19606,2015,5,12,2,OO,SBA,PHX,-7.0,455,-4.0,0
19607,2015,5,12,2,VX,AUS,DAL,-8.0,189,-7.0,0
19608,2015,5,12,2,EV,ORD,BHM,-2.0,584,-10.0,0
19609,2015,5,12,2,EV,ORD,MOB,-4.0,779,-11.0,0
19610,2015,5,12,2,DL,DTW,BUF,-2.0,241,-6.0,0
19611,2015,5,12,2,DL,DTW,PVD,2.0,615,-20.0,0
19612,2015,5,12,2,EV,DFW,CRP,-5.0,354,-13.0,0
19613,2015,5,12,2,B6,JFK,JAX,-5.0,828,-26.0,0
19614,2015,5,12,2,WN,BWI,PVD,7.0,327,8.0,0
19615,2015,5,12,2,DL,ATL,MHT,0.0,952,-13.0,0
19616,2015,5,12,2,UA,IAH,MSY,38.0,305,31.0,0
19617,2015,5,12,2,EV,IAH,ELP,-4.0,667,-10.0,0
19618,2015,5,12,2,EV,ORD,TVC,0.0,224,-7.0,0
19619,2015,5,12,2,EV,IAH,CRP,-3.0,201,-8.0,0
19620,2015,5,12,2,WN,RNO,LAS,-6.0,345,-14.0,0
19621,2015,5,12,2,OO,SLC,PSP,-4.0,541,-14.0,0
19622,2015,5,12,2,EV,EWR,BDL,-7.0,116,-21.0,0
19623,2015,5,12,2,NK,LAS,LBE,103.0,1954,93.0,0
19624,2015,5,12,2,DL,LAX,DTW,1.0,1979,-21.0,0
19625,2015,5,13,3,MQ,XNA,DFW,-6.0,280,-14.0,0
19626,2015,5,13,3,DL,CLT,ATL,-2.0,226,-12.0,0
19627,2015,5,13,3,DL,ATW,ATL,0.0,765,-19.0,0
19628,2015,5,13,3,WN,STL,HOU,-1.0,687,12.0,0
19629,2015,5,13,3,DL,LIT,ATL,0.0,453,-8.0,0
19630,2015,5,13,3,WN,ATL,BWI,-5.0,577,-17.0,0
19631,2015,5,13,3,WN,ONT,DEN,-1.0,819,-14.0,0
19632,2015,5,13,3,UA,MSY,EWR,-6.0,1167,-26.0,0
19633,2015,5,13,3,WN,TUS,SAN,-4.0,368,-5.0,0
19634,2015,5,13,3,US,DFW,PHL,-6.0,1303,-12.0,0
19635,2015,5,13,3,WN,BWI,BOS,-4.0,369,-5.0,0
19636,2015,5,13,3,UA,BWI,SFO,3.0,2457,3.0,0
19637,2015,5,13,3,UA,HNL,SFO,2.0,2398,-7.0,0
19638,2015,5,13,3,US,JFK,PHX,-13.0,2153,6.0,0
19639,2015,5,13,3,EV,CRW,ORD,-1.0,416,-14.0,0
19640,2015,5,13,3,WN,BNA,MCI,-4.0,491,-2.0,0
19641,2015,5,13,3,WN,ONT,SMF,-2.0,390,-1.0,0
19642,2015,5,13,3,UA,SFO,LAX,-5.0,337,13.0,0
19643,2015,5,13,3,US,BWI,CLT,-2.0,361,7.0,0
19644,2015,5,13,3,DL,TLH,ATL,-5.0,223,-16.0,0
19645,2015,5,13,3,WN,DEN,MCI,-4.0,533,-17.0,0
19646,2015,5,13,3,F9,ORD,IAD,-8.0,589,-1.0,0
19647,2015,5,13,3,AA,MIA,PHL,-5.0,1013,-11.0,0
19648,2015,5,13,3,US,DTW,PHX,-4.0,1671,-15.0,0
19649,2015,5,13,3,DL,IAD,ATL,-5.0,534,-17.0,0
19650,2015,5,13,3,OO,TUL,ORD,-6.0,585,3.0,0
19651,2015,5,13,3,WN,BNA,JAX,-4.0,483,-14.0,0
19652,2015,5,13,3,AA,EWR,MIA,-8.0,1085,-14.0,0
19653,2015,5,13,3,UA,LAX,JFK,-1.0,2475,-24.0,0
19654,2015,5,13,3,WN,DCA,MDW,-2.0,601,,1
19655,2015,5,13,3,WN,HOU,STL,-5.0,687,-6.0,0
19656,2015,5,13,3,OO,LAX,COS,-6.0,833,3.0,0
19657,2015,5,13,3,WN,ALB,BWI,-6.0,289,-17.0,0
19658,2015,5,13,3,DL,SNA,MSP,-9.0,1522,-28.0,0
19659,2015,5,13,3,US,BUF,CLT,-6.0,546,-14.0,0
19660,2015,5,13,3,WN,PDX,DEN,-2.0,991,-6.0,0
19661,2015,5,13,3,WN,RNO,LAS,-4.0,345,-9.0,0
19662,2015,5,13,3,WN,SJC,SNA,-3.0,342,0.0,0
19663,2015,5,13,3,NK,IAH,MSP,-8.0,1034,-11.0,0
19664,2015,5,13,3,AS,SJC,OGG,-11.0,2355,-28.0,0
19665,2015,5,13,3,WN,MDW,OMA,-4.0,423,-1.0,0
19666,2015,5,13,3,HA,HNL,OGG,-10.0,100,-4.0,0
19667,2015,5,13,3,AA,DFW,LAX,0.0,1235,1.0,0
19668,2015,5,13,3,WN,ONT,LAS,-5.0,197,-9.0,0
19669,2015,5,13,3,MQ,CMH,ORD,-8.0,296,-10.0,0
19670,2015,5,13,3,WN,RDU,DEN,-2.0,1436,-5.0,0
19671,2015,5,13,3,EV,LIT,IAH,-9.0,374,4.0,0
19672,2015,5,13,3,EV,XNA,ATL,3.0,589,-2.0,0
19673,2015,5,13,3,HA,SFO,HNL,-1.0,2398,-12.0,0
19674,2015,5,13,3,AA,LAX,ORD,6.0,1744,1.0,0
19675,2015,5,13,3,AA,MIA,SJU,27.0,1045,40.0,0
19676,2015,5,13,3,US,PHX,BOI,-1.0,735,-10.0,0
19677,2015,5,13,3,UA,SFO,IAD,-5.0,2419,-39.0,0
19678,2015,5,13,3,DL,ATL,MSY,61.0,425,59.0,0
19679,2015,5,13,3,OO,SBA,PHX,-5.0,455,-9.0,0
19680,2015,5,13,3,F9,DEN,ORD,-3.0,888,14.0,0
19681,2015,5,13,3,B6,TPA,JFK,-6.0,1005,-20.0,0
19682,2015,5,13,3,US,LAX,PHX,-5.0,370,2.0,0
19683,2015,5,13,3,AS,SCC,BRW,,204,,1
19684,2015,5,13,3,UA,IAH,ORD,7.0,925,-3.0,0
19685,2015,5,13,3,AA,DFW,BWI,16.0,1217,-8.0,0
19686,2015,5,13,3,OO,PHX,TUS,-9.0,110,-8.0,0
19687,2015,5,13,3,WN,BWI,MSY,-4.0,998,-15.0,0
19688,2015,5,13,3,OO,SEA,SJC,-9.0,697,-12.0,0
19689,2015,5,13,3,WN,BWI,SAT,-5.0,1407,12.0,0
19690,2015,5,13,3,DL,ATL,PIT,-2.0,526,-11.0,0
19691,2015,5,13,3,AA,SAN,DFW,-3.0,1171,5.0,0
19692,2015,5,13,3,B6,MCO,RIC,0.0,667,-15.0,0
19693,2015,5,13,3,DL,MSP,ABQ,-1.0,981,-7.0,0
19694,2015,5,13,3,WN,ATL,MKE,-5.0,669,-8.0,0
19695,2015,5,13,3,WN,ATL,PIT,-4.0,526,-6.0,0
19696,2015,5,13,3,EV,SAT,MSP,89.0,1097,66.0,0
19697,2015,5,13,3,US,DCA,LGA,-6.0,214,-18.0,0
19698,2015,5,13,3,AA,RNO,DFW,25.0,1345,16.0,0
19699,2015,5,13,3,EV,CMH,EWR,0.0,463,-6.0,0
19700,2015,5,13,3,EV,CVG,ORD,-4.0,265,4.0,0
19701,2015,5,13,3,WN,PHX,ONT,-1.0,325,1.0,0
19702,2015,5,13,3,UA,EWR,AUS,14.0,1504,13.0,0
19703,2015,5,13,3,WN,PDX,LAS,-2.0,763,-7.0,0
19704,2015,5,13,3,WN,MDW,PIT,-1.0,402,-10.0,0
19705,2015,5,13,3,EV,DFW,CRP,43.0,354,61.0,0
19706,2015,5,13,3,EV,EWR,CHS,-5.0,628,-8.0,0
19707,2015,5,13,3,DL,SAN,SLC,13.0,626,-1.0,0
19708,2015,5,13,3,MQ,DFW,LIT,-2.0,304,12.0,0
19709,2015,5,13,3,WN,BOS,BWI,-1.0,369,-17.0,0
19710,2015,5,13,3,DL,ATL,DAL,-1.0,721,-16.0,0
19711,2015,5,13,3,AA,ORD,SFO,8.0,1846,8.0,0
19712,2015,5,13,3,AA,OKC,DFW,91.0,175,88.0,0
19713,2015,5,13,3,DL,MYR,ATL,2.0,317,-9.0,0
19714,2015,5,13,3,EV,DFW,BTR,21.0,383,50.0,0
19715,2015,5,13,3,EV,MCI,LGA,6.0,1107,-13.0,0
19716,2015,5,13,3,DL,STT,ATL,-5.0,1599,-24.0,0
19717,2015,5,13,3,B6,DCA,MCO,-2.0,759,-13.0,0
19718,2015,5,13,3,OO,MFR,DEN,-9.0,964,0.0,0
19719,2015,5,13,3,DL,ATL,CHS,-1.0,259,-14.0,0
19720,2015,5,13,3,OO,LAX,ABQ,0.0,677,2.0,0
19721,2015,5,13,3,US,PHX,ATL,-5.0,1587,0.0,0
19722,2015,5,13,3,MQ,DFW,GSP,7.0,862,42.0,0
19723,2015,5,13,3,UA,SFO,EWR,-4.0,2565,-41.0,0
19724,2015,5,13,3,UA,MCO,EWR,-4.0,937,-16.0,0
19725,2015,5,13,3,OO,IAH,MCI,1.0,643,-2.0,0
19726,2015,5,13,3,OO,IAH,MKE,0.0,984,-7.0,0
19727,2015,5,13,3,DL,ATL,TLH,-3.0,223,-19.0,0
19728,2015,5,13,3,AA,AUS,DFW,28.0,190,16.0,0
19729,2015,5,13,3,EV,JAN,DFW,41.0,408,104.0,0
19730,2015,5,13,3,WN,DCA,CMH,5.0,323,-8.0,0
19731,2015,5,13,3,OO,BUR,SLC,-4.0,574,-8.0,0
19732,2015,5,13,3,DL,ATL,ECP,-1.0,240,-2.0,0
19733,2015,5,13,3,EV,JAN,IAH,7.0,351,17.0,0
19734,2015,5,13,3,UA,DCA,ORD,1.0,612,-3.0,0
19735,2015,5,13,3,EV,ORD,LIT,2.0,552,-15.0,0
19736,2015,5,13,3,US,JFK,CLT,-3.0,541,7.0,0
19737,2015,5,13,3,AA,MIA,ATL,-4.0,594,-17.0,0
19738,2015,5,13,3,MQ,ORD,PIT,4.0,413,-16.0,0
19739,2015,5,13,3,EV,HPN,ORD,-1.0,738,15.0,0
19740,2015,5,13,3,B6,JFK,BUR,0.0,2465,-11.0,0
19741,2015,5,13,3,WN,OMA,MDW,-4.0,423,-6.0,0
19742,2015,5,13,3,DL,ATL,JAX,2.0,270,-14.0,0
19743,2015,5,13,3,WN,LAS,PDX,66.0,763,47.0,0
19744,2015,5,13,3,B6,PIT,BOS,-2.0,496,-11.0,0
19745,2015,5,13,3,AA,BDL,DFW,3.0,1471,-4.0,0
19746,2015,5,13,3,WN,PIT,ATL,-2.0,526,-19.0,0
19747,2015,5,13,3,WN,SAT,DEN,19.0,794,1.0,0
19748,2015,5,13,3,US,CLT,SFO,2.0,2296,-8.0,0
19749,2015,5,13,3,EV,DEN,TYS,-8.0,1162,-19.0,0
19750,2015,5,13,3,VX,SFO,LAS,2.0,414,2.0,0
19751,2015,5,13,3,EV,MCI,IAH,-6.0,643,23.0,0
19752,2015,5,13,3,DL,GRR,MSP,-9.0,408,-4.0,0
19753,2015,5,13,3,MQ,BUF,ORD,-8.0,473,-14.0,0
19754,2015,5,13,3,MQ,ABI,DFW,37.0,158,55.0,0
19755,2015,5,13,3,UA,JFK,SFO,75.0,2586,72.0,0
19756,2015,5,13,3,AA,DFW,SEA,9.0,1660,-20.0,0
19757,2015,5,13,3,US,PHX,CMH,-6.0,1670,-13.0,0
19758,2015,5,13,3,WN,FLL,ISP,45.0,1092,39.0,0
19759,2015,5,13,3,UA,IAH,SEA,18.0,1874,-10.0,0
19760,2015,5,13,3,EV,CRP,DFW,34.0,354,25.0,0
19761,2015,5,13,3,EV,IAH,XNA,43.0,438,39.0,0
19762,2015,5,13,3,WN,MCI,HOU,-7.0,666,-2.0,0
19763,2015,5,13,3,WN,MCO,CAK,1.0,861,1.0,0
19764,2015,5,13,3,NK,MSY,FLL,150.0,674,144.0,0
19765,2015,5,13,3,US,CLT,TPA,28.0,507,30.0,0
19766,2015,5,13,3,EV,DEN,DIK,-4.0,488,-17.0,0
19767,2015,5,13,3,WN,LAX,OAK,99.0,337,94.0,0
19768,2015,5,13,3,OO,GEG,SEA,,224,,1
19769,2015,5,13,3,OO,LAX,SBA,0.0,89,-7.0,0
19770,2015,5,13,3,MQ,DFW,AEX,99.0,285,90.0,0
